1;Gostei de um vídeo   no estúdio: João Amoêdo, do Novo;I liked a video in the studio: João Amoêdo, do Novo;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215 
0;   Mano vc exala ódio.;Hand you exude hate.;Neg,Neu,Pos,Compound;0.416;0.225;0.36;-0.128
0;    #VamosRenovarTudo        ;"Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;                Esse telemarketing deles ta pessimo!!Tao tentando difamar, jogar boatos no ar, mas só tão tomando no cú kkkkk Parece que tem gente que vai leva bronca do superior;This telemarketing of them is very bad !! It is trying to defame, to throw rumors in the air, but only so taking in the cú kkkkk It seems that there are people that will take reprimand from the superior;Neg,Neu,Pos,Compound;0.052;0.831;0.117;0.6043
1;  Ele falou em APARELHAMENTO! APARELHAMENTO! Ele só encherga este problema vindo de um lado do espectro político.  Nunca se revoltou contra o outro.  Que é muito mais abundante.;He spoke in APPAREL! APPAREL! It only fills this problem from one side of the political spectrum. He never rebelled against the other. Which is much more plentiful.;Neg,Neu,Pos,Compound;0.118;0.827;0.055;-0.4532
1;                KKK achismo nada haver...nao viaja,querida;KKK achismo nothing to do ... do not travel, dear;Neg,Neu,Pos,Compound;0.195;0.805;0.0;-0.2924
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;#VamosRenovarTudo     ;"Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                A gente luta contra o novo exatamente como luta contra o pt, Psol, pmdb, psdb etc..... A gente sabe q no fundo é  EXATAMENTE  a mesma coisa;We fight against the new one exactly like fight against the pt, Psol, pmdb, psdb etc ..... We know that in the background it is EXACTLY the same thing;Neg,Neu,Pos,Compound;0.154;0.772;0.074;-0.4019
1; Bandido 😡;Bandit;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; #VamosRenovarTudo;"Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;    Então sobrou Ciro, Boulos e Manu. Tá bem hein ? Ainda vem me criticar kkkk;So Cyrus, Boulos, and Manu remained. Are you okay? Still criticizing me kkkk;Neg,Neu,Pos,Compound;0.162;0.714;0.123;-0.1531
1;Bem depois de Doria, mas ainda em tempo, Amoedo também chamou as coisas pelos nomes que devem ser chamadas! Também gostei! ;Well after Doria, but still in time, Amoedo also called things by the names that should be called! I also liked it!;Neg,Neu,Pos,Compound;0.0;0.765;0.235;0.7035
0;"  Este comentário em específico não é sobre a atuação de juízes do STF, até porque Toffoli e Lewandowski dão tanta munição quanto Mendes.
 
Comentários sobre decisões do STF não costumam ser objeto de posts. Nos últimos 30 dias só teve esse aqui

";This particular comment is not about the performance of STF judges, not least because Toffoli and Lewandowski give as much ammunition as Mendes. Comments on decisions of the STF are not usually subject to posts. In the last 30 days you only had this one;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Até o Boulos e o resto da canalhada do PT se manifestaram de forma clara, sobre soltar o Lula, os contrários a soltura do Lula também se manifestaram de forma clara e contundente, como fizeram o Doria, Bolsonaro, Amoedo, entre outros, mas o Chuchu é o Chuchu. PQP! ;"Even Boulos and the rest of the PT&#39;s embankment made clear statements about releasing Lula, those opposed to Lula&#39;s release also manifested themselves in a clear and forceful manner, as did Doria, Bolsonaro, Amoedo, among others. Chuchu is the Chuchu. PQP!";Neg,Neu,Pos,Compound;0.0;0.874;0.126;0.6696
1; Com urnas eletrônicas inauditaveis fica difícil;With unprecedented electronic voting machines, it is difficult;Neg,Neu,Pos,Compound;0.263;0.737;0.0;-0.3612
1;  Acho que é melhor continuar no sistema financeiro.;"I think it&#39;s best to stay in the financial system.";Neg,Neu,Pos,Compound;0.0;0.656;0.344;0.6369
0; O verdadeiro Neymar do Brasil é o Juiz Sergio Moro.;The true Neymar of Brazil is Judge Sergio Moro.;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215
1; Vote #BolsonaroPresidente;Vote #BolsonaroPresident;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Parabéns João. O primeiro a se pronunciar. E olha que não tem IMUNIDADE PARLAMENTAR não. Tem é muita CORAGEM. #AgoraVai;"Congratulations, John. The first to pronounce. And it looks like it has no PARAMONTAL IMMUNITY. It&#39;s a lot of COURAGE. Now go";Neg,Neu,Pos,Compound;0.074;0.576;0.35;0.8455
1; Vc Presidente proporia essa mudança ????;Would you propose this change?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  se na constituição preve, então não é golpe. No máximo você pode falar que Dilma tomou o impeachment por um erro que todos os outros cometiam, mas só ela que se deu mal. É, foi isso mesmo, todos os outros faziam a mesma cagada mas a batata queimou na mão dela, fazer oq?;"if in the constitution foresees, then it is not coup. At most you can tell that Dilma took the impeachment for a mistake that everyone else committed, but only her that gave herself wrong. Yeah, that&#39;s right, everyone else did the same shit but the potato burned in her hand, do what?";Neg,Neu,Pos,Compound;0.167;0.699;0.134;-0.4767
1;"                 Opa, devidamente salvo aqui.

Brigado, Tininha.";Oops, duly saved here. Brigado, Tininha.;Neg,Neu,Pos,Compound;0.0;0.641;0.359;0.4215
0; Presidente para acabar c leis eleitorais q atrasam o desenvolvimento do país ?;President to end c electoral laws q delay the development of the country?;Neg,Neu,Pos,Compound;0.187;0.813;0.0;-0.3182
0;                 Documentos oficial ;Official documents;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"    Não, sobrou um monte, tem muito pré-candidato, você se esqueceu da Marina Silva, por exemplo... Você vê como seu olhar está completamente ""enviseirado""?";"No, there&#39;s a lot left, there&#39;s a lot of pre-candidate, you forgot Marina Silva, for example ... Do you see how completely your gaze is &quot;gutted&quot;?";Neg,Neu,Pos,Compound;0.087;0.913;0.0;-0.296
1;Gostei de um vídeo   Amoêdo: decisão de desembargador prova como PT aparelhou o Estado;"I liked a video Amoedo: judge&#39;s decision proves how PT equipped the state";Neg,Neu,Pos,Compound;0.0;0.781;0.219;0.4215
1;                Vc foi lobotomizado na reunião. Foi um chá  de cogumelo q serviram lá  rapaz;You were lobotomized at the meeting. It was a mushroom tea that served there boy;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;                Nessa de atacar o Bolsonaro só  beneficiam o CangaCiro;In that of attacking the Bolsonaro only benefit the CangaCiro;Neg,Neu,Pos,Compound;0.214;0.571;0.214;0.0
1;    Kkkkkkkkkkk. Boa man.;Kkkkkkkkkkk. Good man.;Neg,Neu,Pos,Compound;0.0;0.408;0.592;0.4404
1;Me Casé con un Muñeco ;I married a doll;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"E pra ficar bem claro:
Lula é um merda
Bolsonaro é um merda
Ciro é um merda
Manuela é uma merda 
Boulos é um merda
Marina é uma merda
Flávio Rocha é um merda
João Amoedo é um merda
E se vc defende algum deles com unhas e dentes, também é um merda! 
#pas";And to be very clear: Lula is a shit Bolsonaro is a shit Ciro is a shit Manuela is a shit Boulos is a shit Marina is a shit Flávio Rock is a shit João Amoedo is a shit And if you defend some of them with teeth and nails , sucks too! #pas;Neg,Neu,Pos,Compound;0.455;0.504;0.042;-0.9829
1;  já ouviu falar do ?;Ever heard of?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Aí sim 👏🏻 boa transmissão ;Yes, there is a good broadcast;Neg,Neu,Pos,Compound;0.0;0.349;0.651;0.6808
0;                 Ele vai doar a propriedade dele tb . ;He will donate his property tb.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  bueno, agora Bolsonaro já fez seu teatrinho. Mas esperou demais, para ver no que ia dar.;Bueno, now Bolsonaro has already made his play. But he waited too long to see what he was going to do.;Neg,Neu,Pos,Compound;0.0;0.893;0.107;0.34
1;"Este finde vuelvo a las canchas, mientras tanto les dejo un clásico por la semana de la dulzura  🍬🍭🍡 😘 (Repost)
 Caramelos Media Hora, El Secreto ";This weekend I return to the courts, meanwhile I leave a classic for the week of sweetness 🍬🍭🍡 😘 (Repost) Caramelos Half Hour, The Secret;Neg,Neu,Pos,Compound;0.051;0.812;0.137;0.4588
1;  👍🏻;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Na  todo mundo entrando no ar e se posicionando, o Dória esculachou, Bolsonaro estraçalhou, até o Amoedo foi duro é claro sobre o assunto da soltura do Lula, e o Chuchu  ? se deu ao trabalho de escrever um post de merda nos moldes Marina Silva🤦‍♂️ ;"In the whole world coming in the air and positioning himself, Doria scrawled, Bolsonaro shattered, until the Amoedo was hard of course on the subject of Lula&#39;s release, and Chuchu? took the trouble to write a piece of shit in the mold Marina Silva🤦♂️";Neg,Neu,Pos,Compound;0.217;0.783;0.0;-0.8689
1;  q? kkkjk mas o Amoêdo defende o livre mercado a liberdade indivídual e a livre iniciativa dos indivíduos.;q? kkkjk but the Amoeto defends the free market the individual freedom and free initiative of individuals.;Neg,Neu,Pos,Compound;0.0;0.488;0.512;0.9493
1; Olá senhor João Amoedo será que eu posso me filiar a esse partido  ? Só que eu sou barra pesada denuncio corrupção e não aceito ninguém praticar corrupção perto mim . E aí voceano aceita me filiar ?;Hello, Mr. Joao Amoedo, can I join this party? Only I am heavy bar denouncing corruption and I do not accept anyone practicing corruption near me. And then voceano agrees to join me?;Neg,Neu,Pos,Compound;0.059;0.678;0.263;0.758
0;  Quando você vir um individua que nunca trabalhou na vida. Desconfie logo. O trabalho dignifica o homem, o ódio não. O ódio, a violência e a perseguição a quem quer que seja é estéreo. Uma pessoa que acha que prender é solução é doente.;When you see an individua who has never worked in life. Be suspicious soon. Work dignifies man, hatred does not. Hate, violence and persecution to anyone is stereo. A person who thinks that arresting is solution is sick.;Neg,Neu,Pos,Compound;0.194;0.581;0.225;0.1511
0; ninguém lembra que o ministro Alexandre de Morais era filiado ao PSDB até antes de Temer Nomia-lo para STF,  que já causou tantas derrotas ao Ex Presidente.  Por isso vc terá muito votos para Presidente,  que nem aparecem nas pesquisas.  O povo esta de olho.;"nobody remembers that the minister Alexandre de Morais was affiliated to the PSDB until before Temer Nomia him to STF, that already caused so many defeats to the Ex President. That&#39;s why you will have many votes for President, which do not even appear in the polls. The people are watching.";Neg,Neu,Pos,Compound;0.049;0.951;0.0;-0.3774
0;NOVO: o partido que é diferente no discurso e na prática. Mostrando que não perdemos nossa capacidade de indignação e ação. ;NEW: the party that is different in speech and practice. Showing that we do not lose our capacity for indignation and action.;Neg,Neu,Pos,Compound;0.124;0.694;0.181;0.1426
0;         Equivocado. Marina não se colocou favorável. Impressionante a desonestidade;Wrong. Marina was not in favor. Impressive to dishonesty;Neg,Neu,Pos,Compound;0.573;0.427;0.0;-0.7941
0;     Fica tranquilo quanto a isso, trabalho e consigo sustentar a corrupção da PF;Rest assured, I work and I can sustain the corruption of PF;Neg,Neu,Pos,Compound;0.0;0.783;0.217;0.3612
1;  João Amoêdo;João Amoêdo;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Defende nada. É um conservador bobão que nunca trabalhou na vida. Formado em engenharia mas nunca construiu uma única churrasqueira. ehehehehe;He defends nothing. He is a conservative nerd who has never worked in life. Trained in engineering but never built a single barbecue. ehehehehe;Neg,Neu,Pos,Compound;0.071;0.929;0.0;-0.1531
1;      ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0; Essa tentativa patética de libertar o Lula é apenas uma etapa do esquema, visa criar um precedente para alavancar outros. Chega de manobras. #VamosRenovarTudo;"This pathetic attempt to liberate Lula is only one stage of the scheme, and aims to create a precedent for leveraging others. Enough of maneuvers. Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.113;0.823;0.064;-0.3818
0;  Esse judiciário tem lado e o que parece não eh o pt. Eh só ver quem foi preso e quem ta livre e solto.;This judiciary has a side and what it seems is not the pt. Eh just see who was arrested and who is free and loose.;Neg,Neu,Pos,Compound;0.182;0.707;0.111;-0.2732
0;  Eu gosto do Amoêdo, Isaias. Infelizmente, está muito mal nas pesquisas.;"I like the Amoecido, Isaias. Unfortunately, it&#39;s very bad at polls.";Neg,Neu,Pos,Compound;0.395;0.446;0.159;-0.5709
0;  Já começamos e não vamos parar até renovarmos tudo! #VamosRenovarTudo;"We have already started and we will not stop until we renew everything! Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.0;0.886;0.114;0.2914
0; Vamos nos preparar , tem um outro ex filiado e ex advogado do PT q será jaja presidente do supremo.;"Let&#39;s get ready, there&#39;s another ex-affiliate and former PT lawyer who will be the president of the Supreme.";Neg,Neu,Pos,Compound;0.0;0.724;0.276;0.7269
1;João Amoêdo: decisão de desembargador prova como o PT aparelhou o Estado -  #GoogleAlerts;"João Amoêdo: Judge&#39;s decision proves how the PT equipped the State - #GoogleAlerts";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;João Amoêdo: decisão de desembargador prova como o PT aparelhou o Estado – Jovem Pan Online ;"João Amoêdo: Judge&#39;s decision proves how the PT equipped the State - Jovem Pan Online";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; pera, procurei rapidamente na sua tl um comentário sobre o alexandre de moraes na época, o mesmo que tem beneficiado os tucanos sempre, não vi nada sobre ele ter saido em 2017 do psdb. ;pear, I quickly searched in your tl a comment about the alexandre of Moraes at the time, the same that has benefited the Toucans always, I did not see anything about it having left in 2017 of psdb.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Eu não falo nem de lada A ou B, mas a integridade;I do not even mention A or B, but integrity;Neg,Neu,Pos,Compound;0.0;0.673;0.327;0.5267
1;" Postura como essa provoca o questionamento sobre a função do ""quinto constitucional"", especialmente no tocante à vaga da advocacia. Criado para dar uma diversificação nos pontos de vista nos Tribunais, ou para possibilitar a contaminação das Cortes com esses indicações políticas?";"Posture like this provokes the questioning about the function of the &quot;fifth constitutional&quot;, especially regarding the wave of advocacy. Created to give a diversification in the points of view in the Courts, or to enable the Cortes to be contaminated with these political indications?";Neg,Neu,Pos,Compound;0.085;0.821;0.095;0.1217
0;   Ele sabe, só se faz de ignorante;He knows, one only does of ignorance;Neg,Neu,Pos,Compound;0.294;0.706;0.0;-0.3612
1; E o Terramarine Icaraí da João Fortes Engenharia? Como vai?;And the Terramarine Icaraí of João Fortes Engenharia? How are you?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Vai ter aquela dança de novo ?;Are you going to have that dance again?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Exatamente João, falou tudo, a decisão do dito desembargador não tem qualquer embasamento, foi simplesmente uma vontade por meio de opinião política, mas já foi revogada e o bandido irá continuar preso;Exactly John, said everything, the decision of the said judge has no basis, was simply a will by political opinion, but has already been revoked and the thug will remain imprisoned;Neg,Neu,Pos,Compound;0.167;0.833;0.0;-0.6808
1;     Só vi o João Amoedo e um candidato ao governo de sp, ambos pelo NOVO...🤔🤔🤔;I only saw Joao Amoedo and a candidate for the SP government, both for the NEW ... 🤔🤔🤔;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;      Não, um é condenado, o outro pelo que se sabe não é envolvido com corrupção, mas não gosta do Bolsonaro, vote em outro, Amoedo, Levy entre vários outros que vão ser candidatos, não gosta de nenhum existe a opção do voto nulo, tudo é uma escolha, mas escolher um corrupto é burrice;No, one is condemned, the other by what is known is not involved with corruption, but does not like the Bolsonaro, vote in another, Amoedo, Levy among several others who are going to be candidates, do not like any exists the option of null, everything is a choice, but choosing a corrupt one is stupid;Neg,Neu,Pos,Compound;0.219;0.781;0.0;-0.9096
1;   ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;         Marina a favor do plantonista?;Marina in favor of the on call?;Neg,Neu,Pos,Compound;0.0;0.69;0.31;0.4019
1; 😁;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; #NovoNeles;#NewNeys;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Yo quiero.;I want to.;Neg,Neu,Pos,Compound;0.0;0.435;0.565;0.0772
0;   Mas é isso que o amigo acima quer mostrar.;"But that&#39;s what the above friend wants to show.";Neg,Neu,Pos,Compound;0.0;0.714;0.286;0.4939
1;"Retweeted João Amoêdo ():

Vamos transformar nossa indignação em ação.
#vamosrenovartudo  ";"Retweeted João Amoêdo (): Let&#39;s turn our indignation into action. More";Neg,Neu,Pos,Compound;0.254;0.746;0.0;-0.5267
1; Mi mi mi de rico com medo.;Mi mi mi rich with fear.;Neg,Neu,Pos,Compound;0.296;0.37;0.333;0.1027
1;João Amoêdo: decisão de desembargador prova como PT aparelhou o Estado  via    ;"João Amoêdo: judge&#39;s decision proves how PT equipped the state via";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"  O processo do Lula tá aí na Net pra VOCÊ ler, não precisa ser do PT, PMDB ou PSDB pra ver a injustiça q eh a prisão de lula!!! Agora para de dar RT em BOSTAS e vai ler 
E vai fumar um brauzim pra cê ficar com a cabeça aberta";The Lula process is there on the Net for YOU to read, it does not have to be from the PT, PMDB or PSDB to see the injustice that the prison of Lula is !!! Now you have to give RT in BOOKS and you will read And go smoke a brauzim so you can keep your head open;Neg,Neu,Pos,Compound;0.123;0.877;0.0;-0.8349
0;"Na boa, se depois de hoje você ainda acreditar em candidatos como , ,  e  para mudar o  Brasil, VOCÊ É MUITO TROUXA, ISENTÃO, FILHODAPUTA, PORRA!

Ou é  ou viramos uma Venezuela!

#Bolsonaro2018
#OpinioesDireitas";In the good, if after today you still believe in candidates like,, and to change Brazil, YOU ARE VERY TROUXA, EXTENT, FILHODAPUTA, FUCK! Either it is or we become a Venezuela! # Bolsonaro2018 #Opinioes Right;Neg,Neu,Pos,Compound;0.124;0.801;0.075;-0.4436
0; Parece que já tava tudo armado enquanto o Brasil estava distraído com a copa... cretinos...;It seems that everything was already armed while Brazil was distracted by the cup ... idiots ...;Neg,Neu,Pos,Compound;0.13;0.87;0.0;-0.34
1;  Amoedo?;Amoedo?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Segundo coordenadora de campanha do  o Lula é apenas perseguido pela justiça e está claro que ele não é chefe de quadrilha nenhuma. Basta usar o bom senso para ver que Lula foi vítima de um golpe legalista...  concorda com o artigo? ;"Lula&#39;s second campaign coordinator is only pursued by justice and it is clear that he is not the head of any gang. Just use common sense to see that Lula was the victim of a legalistic coup ... do you agree with the article?";Neg,Neu,Pos,Compound;0.042;0.786;0.171;0.7506
0;"Retweeted João Amoêdo ():

Mais um exemplo de como o PT aparelhou todas as instituições do estado: congresso, empresas públicas e até mesmo a justiça. ";Retweeted João Amoêdo (): Another example of how the PT has equipped all state institutions: congress, public companies and even justice.;Neg,Neu,Pos,Compound;0.0;0.855;0.145;0.5267
1;  KDKSKSKDKDKSKDKDKSKKSKS;KDKSKSKDKDKSKDKDKSKKSKS;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;João Amoedo dando o recado a respeito desta decisão de soltarem o Lula dado por um sujeito que há 20 anos é militante do PT. ;João Amoedo giving the message regarding this decision to release Lula given by a guy who for 20 years is a PT militant.;Neg,Neu,Pos,Compound;0.0;0.893;0.107;0.34
1;  Encher*;To fill*;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Realmente mãe gaia, vamos estudar um pouquinho pq ta pouco, vamos parar de enxer a cabecinha de erva e enfiar um pouquinho de livro, vamos ser sensatos pelomenos um vez na vida? Parabéns e obrigado;"Really mother gaia, let&#39;s study a little bit so little, let&#39;s stop grazing the little head of grass and stick a little book, let&#39;s be sensible at least once in a lifetime? Congratulations and thank you.";Neg,Neu,Pos,Compound;0.057;0.777;0.166;0.6387
1; Continua desafiando a justiça !;Keep challenging justice!;Neg,Neu,Pos,Compound;0.0;0.159;0.841;0.6476
1;"  CARA BURRRROOOOOOO
Esse eh o comentário de pessoas ignorantes....";FACE BURRROOOOOOOO This is the comment of ignorant people ....;Neg,Neu,Pos,Compound;0.189;0.811;0.0;-0.2732
1;  Vi muitas entrevistas com o João Amoêdo semana passada. É um retardado. Tem um discurso pronto, embaladinho pra agradar liberal, e conteúdo nenhum.;"I saw lots of interviews with João Amoêdo last week. You&#39;re a retard. He has a speech ready, a little pack to please liberal, and no content at all.";Neg,Neu,Pos,Compound;0.18;0.674;0.146;-0.2648
1; “ vamos votar no centro “;"&quot;Let&#39;s vote at the center&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;queria pedir pra todos os meus conhecidos que pensam em votar no Bolsonaro darem uma olhada nas propostas do  ele é foda;I wanted to ask all my acquaintances who are thinking of voting for Bolsonaro to take a look at the proposals he is fucking;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Vai me dizer que vc leu as mais de 3k de acusações? Poupe-me e se informe, prefiro estar de acordo com a lei, da forma que seu brau e seu lula não estão. Obrigado, e pare de me responder pois não tenho paciencia pra estupidez.;"Are you going to tell me that you&#39;ve read over 3k of accusations? Spare me and inform me, I prefer to be in accordance with the law, in the way that your brau and squid are not. Thanks, and stop answering me because I do not have the patience for stupidity.";Neg,Neu,Pos,Compound;0.14;0.826;0.035;-0.6925
1;"  João Amoêdo 

Pode confiar";João Amoêdo You can trust;Neg,Neu,Pos,Compound;0.0;0.548;0.452;0.5106
1;Vocês que ficam de nhem nhem nhem com  e . Já ouviram falar no ? Esse sim merece destaque.;You people who do not care. Have you heard of it? This one deserves to be highlighted.;Neg,Neu,Pos,Compound;0.141;0.859;0.0;-0.3875
0;Aguardando a próxima decisão do desembargador Gebran Neto suspendendo decisão do desembargador plantonista alegando falta de competência para tal decisão.;Awaiting the next decision of the magistrate Gebran Neto suspending the decision of the clerk on call claiming lack of competence for such a decision.;Neg,Neu,Pos,Compound;0.091;0.909;0.0;-0.3182
1;" Talvez seja hora de todos assistirem ao  e pararem de acreditar que tudo não passa de bobagem dos ""teóricos da conspiração"".";"Maybe it&#39;s time for everyone to watch and stop believing that it&#39;s all a fool of &quot;conspiracy theorists.&quot;";Neg,Neu,Pos,Compound;0.254;0.746;0.0;-0.6249
0;   Vc está descontrolado. Está dando like pro seu próprio tuíte? Insinuou que o João Amoedo tem a ver com pedofilia e eu exalo ódio? Vou é te denunciar...;"You are out of control. Are you giving like your own tweet? He insinuated that João Amoedo has to do with pedophilia and I exalt hate? I&#39;m going to report you ...";Neg,Neu,Pos,Compound;0.1;0.758;0.142;0.1431
0;ANSIOSO PELO PEDIDO DE SOLTURA DE LULA COM 10 segundos !!! Hahahaha MELHOR PIADA DE DOMINGO !!! Ai quando o Lula vai sair ! Aparece o Sérgio Malandro e diz “ ieiéééhh ! Pegadinha do Malandro !!! Hahaha       ;"ANSIOUS BY THE REQUEST OF LULA SOLTURA WITH 10 SECOND !!! Hahahaha BEST SUNDAY SUNDAY !!! Alas when Lula will leave! Sérgio Malandro appears and says &quot;ieiéééhh! Good luck! Haha ha";Neg,Neu,Pos,Compound;0.074;0.537;0.389;0.9442
0; Só está faltando conceder o Diploma de Presidente e dar-lhe posse.;"All that is missing is granting the President&#39;s Diploma and giving him the title.";Neg,Neu,Pos,Compound;0.123;0.615;0.263;0.3612
1;"  Que ícone do empreendedorismo!

Cadê Flávio Rocha, cade amoedo, cadê MBL, que ainda não levaram ela pra ""nova geração"" da política?";"What an icon of entrepreneurship! Where is Flavio Rocha, cade amoedo, where MBL, who have not yet taken her to the &quot;new generation&quot; of politics?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  A discussão acabou quando me chamou de golpista, sério para de me citar que ta me enchendo o saco. Vc ganhou hahaha, soltaremos o lula e faremos passeata pra ele, parabéns campeão continue por esse caminho ✌ (ignorância é uma dadiva) por favor não me cite mais 🤘🤘🤘;The discussion ended when he called me a scammer, serious enough to tell me that he was pissing me off. You won hahaha, we will release the squid and we will march for him, congratulations champion continue along this path ✌ (ignorance is a gift) please do not cite me anymore 🤘🤘🤘;Neg,Neu,Pos,Compound;0.063;0.662;0.274;0.9371
1; Fanboy de Amoedo é quase-quase tão retards quanto fanboy de Bozo ou de Lyla. Fanboys, né, tudo merda;"Amoedo&#39;s fanboy is almost-almost as retards as Bozo or Lyla&#39;s fanboy. Fanboys, right, all shit";Neg,Neu,Pos,Compound;0.205;0.795;0.0;-0.5574
1; nao vi essa indignação nos arquivamentos tucano;I did not see this outrage in the Tucano filings;Neg,Neu,Pos,Compound;0.326;0.674;0.0;-0.596
0;" Fiasqueira eleitoreira que não vai dar em nada. NOVO teria sido unir direita e esquerda contra os desmandos no STF quando ainda dava tempo.
#nadadenovo";Fiasqueira would have monitored that it will not work. NEW would have been to unite right and left against the desmandos in the STF when still it gave time. #nothing new;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  A lei q vcs estão querendo passar por cima??? (E vêm passando por tempos). A constituição de 88 tá sendo queimada e massacrada todos os dias por vcs GOLPISTAS!!! se vc eh tão foda assim, o senhor da verdade, me fala vc: pq lula deve continuar preso? Cê deve saber dmss viu;"The law q vcs are wanting to go over ??? And they&#39;ve been going for ages. The constitution of 88 is being burned and massacred every day by YOU GUNNERS !!! if you fucking so fucking, the lord of truth, tell me: why should squid continue to be arrested? You should know what you saw";Neg,Neu,Pos,Compound;0.083;0.878;0.039;-0.5627
1;         Mas eles são candidatos à presidência da república ou do STF?;But are they candidates for the presidency of the republic or the FTS?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"  João Amoedo.  
Esse sim aparenta ser digno, dê uma olhada.";João Amoedo. It does look dignified, take a look.;Neg,Neu,Pos,Compound;0.0;0.686;0.314;0.4939
0;"Presidenciáveis que se pronunciaram contra a soltura de Lula

CONTRA
•Amoêdo 2h 🏆🏆🏆
•Flávio Rocha 1h
•Álvaro Dias 1 h
•Marina Silva 34 min
•Bolsonaro 46 min

A FAVOR
•Boulos 54 min
•Manuela 1 h
•Haddad 1 h

Não se pronunciaram 
•xxxxxxxx
•Meireles
•Ciro";Presidents who spoke against the release of Lula VS • Amoeto 2h 🏆🏆🏆 • Flávio Rocha 1h • Álvaro Dias 1h • Marina Silva 34 min • Bolsonaro 46 min FAVOR • Boulos 54 min • Manuela 1 h • Haddad 1 h Do not know pronounced • xxxxxxxx • Meireles • Ciro;Neg,Neu,Pos,Compound;0.0;0.915;0.085;0.5319
1;João Amoêdo: decisão de desembargador prova como o PT aparelhou o Estado ;"João Amoêdo: Judge&#39;s decision proves how the PT equipped the State";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Esse cara só fez isso para herdar o voto petista;This guy just did it to inherit the PT vote;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Essa gente pensa q somos idiotas;"These people think we&#39;re idiots.";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;"Bingooooooo ai cai na mão de quem???. Adivinhem se puder        ... Como eu disse! Virou ""tabuleiro de xadrez"" POVO vs CORRUPTOS ";"Bingooooooo there falls in the hand of who ??. Guess if you can ... Like I said! Turned &quot;chessboard&quot; PEOPLE vs CORRUPTS";Neg,Neu,Pos,Compound;0.0;0.749;0.251;0.747
0; Quando vi achei que era do PT;When I saw it I thought it was PT;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Se tem uma coisa que funciona no Brasil é a cooperação entre bandidos.;If there is one thing that works in Brazil it is the cooperation between thugs.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Aqui não tem pra GOLPISTA msm não;You do not have to be a golfer anymore;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Se aquieta, joão;Sit down, joão;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
